symbol,Date,Open,High,Low,Close,Volume,adjclose,dividends,splits
GOOG,2019-02-13,56.24950027,56.73649979,55.92499924,56.00799942,20996000,55.80747604,0,0
GOOG,2019-02-14,55.90250015,56.41149902,55.52225113,56.08349991,18952000,55.8827095,0,0
GOOG,2019-02-15,56.50400162,56.58349991,55.53250122,55.68249893,28996000,55.48313904,0,0
GOOG,2019-02-19,55.5,56.0945015,55.5,55.9280014,20928000,55.72776794,0,0
GOOG,2019-02-20,55.99950027,56.17050171,55.26399994,55.68999863,21756000,55.49061584,0,0
GOOG,2019-02-21,55.54199982,55.59700012,54.62599945,54.8484993,28302000,54.65212631,0,0
GOOG,2019-02-22,55.04499817,55.56200027,54.77999878,55.51850128,20990000,55.31973267,0,0
GOOG,2019-02-25,55.79999924,55.92699814,55.36349869,55.47000122,28262000,55.27140427,0,0
GOOG,2019-02-26,55.28749847,55.9754982,54.99599838,55.75650024,29426000,55.55687714,0,0
GOOG,2019-02-27,55.34749985,55.89899826,55.04999924,55.80250168,19368000,55.60271835,0,0
GOOG,2019-02-28,55.56499863,56.38249969,55.55049896,55.99599838,30850000,55.79551697,0,0
GOOG,2019-03-01,56.24499893,57.14849854,56.23749924,57.04949951,29006000,56.84524918,0,0
GOOG,2019-03-04,57.34949875,57.91400146,56.53450012,57.38999939,28920000,57.18452835,0,0
GOOG,2019-03-05,57.50299835,58.48049927,57.3097496,58.10150146,28864000,57.89348984,0,0
GOOG,2019-03-06,58.12450027,58.37829971,57.7745018,57.89300156,21986000,57.68572998,0,0
GOOG,2019-03-07,57.7859993,57.83774948,56.74549866,57.16500092,23332000,56.96033859,0,0
GOOG,2019-03-08,56.33649826,57.35400009,56.16500092,57.11600113,24248000,56.91151428,0,0
GOOG,2019-03-11,57.22249985,58.80950165,57.22249985,58.7879982,34384000,58.57752228,0,0
GOOG,2019-03-12,58.9129982,60,58.9129982,59.65999985,40262000,59.4464035,0,0
GOOG,2019-03-13,60.03224945,60.04650116,59.59700012,59.66600037,28718000,59.45238113,0,0
GOOG,2019-03-14,59.7254982,59.89400101,59.22399902,59.27750015,23456000,59.06527328,0,0
GOOG,2019-03-15,59.66899872,59.82849884,59.13050079,59.22299957,49236000,59.01096344,0,0
GOOG,2019-03-18,59.16500092,59.5,58.87105179,59.21300125,25852000,59.00100327,0,0
GOOG,2019-03-19,59.44049835,60,59.29349899,59.94250107,30414000,59.72789383,0,0
GOOG,2019-03-20,59.86750031,61.35699844,59.80849838,61.19850159,44548000,60.97939682,0,0
GOOG,2019-03-21,60.79999924,61.58950043,60.65750122,61.57699966,24080000,61.35654068,0,0
GOOG,2019-03-22,61.31600189,61.5,60.14125061,60.27500153,34284000,60.05920029,0,0
GOOG,2019-03-25,59.8465004,60.31990051,59.35200119,59.65000153,29936000,59.43643951,0,0
GOOG,2019-03-26,59.92649841,60.14149857,58.83599854,59.23099899,38024000,59.01893997,0,0
GOOG,2019-03-27,59.27500153,59.37794876,57.96849823,58.65100098,28004000,58.44101715,0,0
GOOG,2019-03-28,58.57699966,58.57825089,57.97154999,58.42449951,19234000,58.2153244,0,0
GOOG,2019-03-29,58.74499893,58.94950104,58.14400101,58.66550064,25398000,58.45546341,0,0
GOOG,2019-04-01,59.20500183,59.83300018,59.09999847,59.7215004,25050000,59.5076828,0,0
GOOG,2019-04-02,59.76599884,60.06750107,59.28549957,60.0245018,16558000,59.80960464,0,0
GOOG,2019-04-03,60.37400055,60.81499863,60.02500153,60.29600143,20286000,60.08012772,0,0
GOOG,2019-04-04,60.29700089,60.78350067,60.20650101,60.75,19000000,60.53250122,0,0
GOOG,2019-04-05,60.74950027,60.81100082,60.25149918,60.35749817,18144000,60.1414032,0,0
GOOG,2019-04-08,60.39450073,60.43450165,59.99300003,60.19200134,17204000,59.97650146,0,0
GOOG,2019-04-09,59.79999924,60.11449814,59.65399933,59.86249924,17528000,59.6481781,0,0
GOOG,2019-04-10,60.0340004,60.18925095,59.82175064,60.10800171,14492000,59.89280319,0,0
GOOG,2019-04-11,60.19800186,60.39799881,60.00650024,60.23099899,14204000,60.01535416,0,0
GOOG,2019-04-12,60.5,60.91749954,60.4054985,60.89350128,18668000,60.67548752,0,0
GOOG,2019-04-15,60.90000153,61.20999908,60.45550156,61.05500031,23748000,60.83641052,0,0
GOOG,2019-04-16,61.25,61.54100037,61.00600052,61.35649872,17126000,61.13682938,0,0
GOOG,2019-04-17,61.65000153,62.02799988,61.39099884,61.81700134,24438000,61.59568024,0,0
GOOG,2019-04-18,61.95899963,62.09999847,61.73049927,61.81850052,26636000,61.5971756,0,0
GOOG,2019-04-22,61.79949951,62.45449829,61.41550064,62.44200134,16146000,62.21844101,0,0
GOOG,2019-04-23,62.53450012,63.45000076,62.31900024,63.22750092,26398000,63.00112915,0,0
GOOG,2019-04-24,63.20600128,63.40050125,62.75,62.79999924,20376000,62.57516098,0,0
GOOG,2019-04-25,63.23849869,63.37039948,62.60150146,63.17250061,22146000,62.94633102,0,0
GOOG,2019-04-26,63.45000076,63.6534996,63.01599884,63.60900116,24828000,63.38126755,0,0
GOOG,2019-04-29,63.70000076,64.46350098,63.31475067,64.3789978,49988000,64.14850616,0,0
GOOG,2019-04-30,59.25,59.64049911,58.75,59.42399979,124140000,59.21125031,0,0
GOOG,2019-05-01,59.40250015,59.40250015,58.35900116,58.40399933,52784000,58.1948967,0,0
GOOG,2019-05-02,58.38800049,58.70949936,57.75009918,58.13050079,38896000,57.92238235,0,0
GOOG,2019-05-03,58.68249893,59.34000015,58.45000076,59.27000046,39614000,59.05779648,0,0
GOOG,2019-05-06,58.31299973,59.54249954,58.31299973,59.4695015,31278000,59.25658798,0,0
GOOG,2019-05-07,59.02349854,59.52199936,58.05199814,58.70500183,31028000,58.49482727,0,0
GOOG,2019-05-08,58.6004982,59.02119827,58.28699875,58.31349945,26186000,58.10472488,0,0
GOOG,2019-05-09,57.95149994,58.48300171,57.54249954,58.11899948,23714000,57.91091919,0,0
GOOG,2019-05-10,58.17950058,58.63000107,57.125,58.21350098,26290000,58.00508118,0,0
GOOG,2019-05-13,57.09799957,57.39699936,56.10549927,56.60150146,37212000,56.39885712,0,0
GOOG,2019-05-14,56.86050034,57.02099991,55.97750092,56.02199936,36732000,55.82142639,0,0
GOOG,2019-05-15,55.89350128,58.56650162,55.83330154,58.21049881,45786000,58.00209045,0,0
GOOG,2019-05-16,58.2254982,59.40800095,58.14199829,58.94900131,30628000,58.73794937,0,0
GOOG,2019-05-17,58.42350006,59.00749969,58.00049973,58.11500168,24172000,57.90694046,0,0
GOOG,2019-05-20,57.22499847,57.33985138,56.57215118,56.94250107,27066000,56.7386322,0,0
GOOG,2019-05-21,57.42449951,57.63539886,56.89699936,57.48149872,23196000,57.27569962,0,0
GOOG,2019-05-22,57.33750153,57.92599869,57.29449844,57.57099915,18290000,57.36488342,0,0
GOOG,2019-05-23,57.02500153,57.29864883,56.46120071,57.03850174,23978000,56.83428955,0,0
GOOG,2019-05-24,57.36800003,57.48825073,56.58300018,56.67350006,22240000,56.47059631,0,0
GOOG,2019-05-28,56.70000076,57.57934952,56.65599823,56.70750046,27300000,56.50447464,0,0
GOOG,2019-05-29,56.37599945,56.45500183,55.4109993,55.82300186,30764000,55.62314224,0,0
GOOG,2019-05-30,55.77700043,56.15650177,55.60599899,55.89749908,19038000,55.69737244,0,0
GOOG,2019-05-31,55.0644989,55.47999954,55.00899887,55.18149948,30156000,54.98394012,0,0
GOOG,2019-06-03,53.27500153,53.27500153,51.25,51.81150055,102612000,51.62600327,0,0
GOOG,2019-06-04,52.14500046,52.80250168,51.68450165,52.65250015,56670000,52.46398926,0,0
GOOG,2019-06-05,52.57699966,52.67750168,51.5245018,52.11100006,43368000,51.92443466,0,0
GOOG,2019-06-06,52.24950027,52.37450027,51.68500137,52.21699905,34064000,52.03004837,0,0
GOOG,2019-06-07,52.53150177,53.54600143,52.41999817,53.30199814,36048000,53.11116791,0,0
GOOG,2019-06-10,53.64899826,54.63299942,53.61610031,54.01900101,29284000,53.82559967,0,0
GOOG,2019-06-11,54.69900131,55.09949875,53.88014984,53.93600082,28734000,53.74289703,0,0
GOOG,2019-06-12,53.90000153,54.04650116,53.3769989,53.85150146,21220000,53.65870285,0,0
GOOG,2019-06-13,54.18199921,54.70849991,54.00749969,54.43849945,21154000,54.24359512,0,0
GOOG,2019-06-14,54.32099915,54.6344986,54.00859833,54.26750183,22230000,54.07321167,0,0
GOOG,2019-06-17,54.31399918,54.95899963,54.31399918,54.625,18832000,54.4294281,0,0
GOOG,2019-06-18,55.48450089,55.81949997,54.94950104,55.18000031,27734000,54.98244095,0,0
GOOG,2019-06-19,55.27999878,55.34999847,54.67399979,55.11650085,26776000,54.91917038,0,0
GOOG,2019-06-20,55.99950027,56.00600052,55.23699951,55.57099915,25240000,55.37204361,0,0
GOOG,2019-06-21,55.4620018,56.20550156,55.40399933,56.09400177,38952000,55.89317322,0,0
GOOG,2019-06-24,55.98049927,56.09999847,55.55049896,55.77600098,27912000,55.5763092,0,0
GOOG,2019-06-25,55.63299942,55.71749878,54.18999863,54.31750107,30938000,54.12303162,0,0
GOOG,2019-06-26,54.32500076,54.64849854,53.61199951,53.99000168,36218000,53.79670715,0,0
GOOG,2019-06-27,54.20000076,54.35499954,53.76449966,53.80049896,20086000,53.60787964,0,0
GOOG,2019-06-28,53.81949997,54.04999924,53.66849899,54.04550171,33864000,53.852005,0,0
GOOG,2019-07-01,54.90000153,55.37900162,54.68515015,54.89749908,28726000,54.70095062,0,0
GOOG,2019-07-02,55.11199951,55.58850098,54.90850067,55.5625,19832000,55.36357498,0,0
GOOG,2019-07-03,55.87049866,56.33800125,55.69300079,56.07899857,15340000,55.87822342,0,0
GOOG,2019-07-05,55.88999939,56.64400101,55.80699921,56.57949829,25286000,56.37693024,0,0
GOOG,2019-07-08,56.25849915,56.29899979,55.5605011,55.81750107,24728000,55.61766052,0,0
GOOG,2019-07-09,55.59000015,56.40124893,55.35850143,56.24150085,26608000,56.04014587,0,0
GOOG,2019-07-10,56.56100082,57.10250092,56.54850006,57.02399826,24190000,56.81983948,0,0
GOOG,2019-07-11,57.16249847,57.6534996,56.97900009,57.21049881,23910000,57.00567245,0,0
GOOG,2019-07-12,57.19950104,57.36700058,56.93899918,57.24499893,17280000,57.04004669,0,0
GOOG,2019-07-15,57.3429985,57.54100037,56.97000122,57.51699829,18076000,57.31107712,0,0
GOOG,2019-07-16,57.29999924,57.92900085,57.25,57.67900085,24776000,57.47249603,0,0
GOOG,2019-07-17,57.54850006,57.91799927,57.28850174,57.31750107,23400000,57.11228943,0,0
GOOG,2019-07-18,57.0870018,57.38024902,56.63650131,57.31650162,25814000,57.11129379,0,0
GOOG,2019-07-19,57.40950012,57.55699921,56.48099899,56.50500107,32944000,56.30270004,0,0
GOOG,2019-07-22,56.67250061,56.96250153,56.2120018,56.9034996,26030000,56.6997757,0,0
GOOG,2019-07-23,57.20000076,57.34500122,56.59000015,57.3105011,21874000,57.10531616,0,0
GOOG,2019-07-24,56.59500122,57.20000076,56.34949875,56.89049911,31796000,56.68681335,0,0
GOOG,2019-07-25,56.89099884,57.08499908,56.04600143,56.60599899,44196000,56.40333557,0,0
GOOG,2019-07-26,61.20199966,63.27750015,61.20000076,62.52050018,96116000,62.29666138,0,0
GOOG,2019-07-29,62.05250168,62.36849976,61.41149902,61.97050095,44474000,61.74863434,0,0
GOOG,2019-07-30,61.27050018,61.74349976,61.16500092,61.25699997,29066000,61.03768158,0,0
GOOG,2019-07-31,61.15000153,61.70000076,60.38819885,60.83399963,34510000,60.61619949,0,0
GOOG,2019-08-01,60.70149994,61.70550156,60.2859993,60.45050049,33970000,60.23407364,0,0
GOOG,2019-08-02,60.03699875,60.34500122,59.4469986,59.69950104,32902000,59.48575974,0,0
GOOG,2019-08-05,58.5019989,58.76200104,57.00699997,57.61600113,51950000,57.40972137,0,0
GOOG,2019-08-06,58.16550064,58.9980011,58,58.49750137,34188000,58.28806686,0,0
GOOG,2019-08-07,57.79999924,58.92224884,57.48120117,58.69950104,28886000,58.48934174,0,0
GOOG,2019-08-08,59.14149857,60.25049973,58.65100098,60.24000168,29360000,60.02432632,0,0
GOOG,2019-08-09,59.8995018,60.19400024,59.18014908,59.40050125,21314000,59.18783569,0,0
GOOG,2019-08-12,58.96049881,59.2480011,58.38359833,58.73550034,20060000,58.52521515,0,0
GOOG,2019-08-13,58.57300186,60.23899841,58.57300186,59.86349869,25888000,59.64917374,0,0
GOOG,2019-08-14,58.81549835,59.11500168,58.02700043,58.21450043,31574000,58.00608063,0,0
GOOG,2019-08-15,58.17499924,58.79199982,58.10549927,58.36299896,24374000,58.15404892,0,0
GOOG,2019-08-16,58.97750092,59.13600159,58.59049988,58.88000107,26266000,58.6692009,0,0
GOOG,2019-08-19,59.50450134,60.34949875,59.50450134,59.92250061,24632000,59.70796585,0,0
GOOG,2019-08-20,59.76250076,59.8030014,59.10549927,59.1344986,18310000,58.9227829,0,0
GOOG,2019-08-21,59.65750122,59.95000076,59.37149811,59.5625,14814000,59.34925461,0,0
GOOG,2019-08-22,59.70349884,59.90060043,58.92900085,59.47650146,18950000,59.26356125,0,0
GOOG,2019-08-23,59.09949875,59.70399857,57.38750076,57.5644989,33740000,57.35840607,0,0
GOOG,2019-08-26,57.86299896,58.4734993,57.64799881,58.44449997,24522000,58.23525238,0,0
GOOG,2019-08-27,59.0265007,59.11999893,58.07249832,58.39199829,21544000,58.18294144,0,0
GOOG,2019-08-28,58.08549881,58.82099915,57.86500168,58.55099869,16040000,58.34137344,0,0
GOOG,2019-08-29,59.05599976,59.8030014,59.05599976,59.64250183,21768000,59.42896652,0,0
GOOG,2019-08-30,59.92499924,59.92499924,59.19015121,59.40499878,22596000,59.19231415,0,0
GOOG,2019-09-03,58.85150146,59.3445015,58.15999985,58.41949844,29598000,58.21034241,0,0
GOOG,2019-09-04,58.83549881,59.17399979,58.54999924,59.07049942,21378000,58.8590126,0,0
GOOG,2019-09-05,59.57649994,60.65200043,59.57649994,60.56900024,28162000,60.35214615,0,0
GOOG,2019-09-06,60.40650177,60.60074997,60.12609863,60.24649811,21442000,60.03079987,0,0
GOOG,2019-09-09,60.20000076,61,59.63100052,60.22050095,29438000,60.00489807,0,0
GOOG,2019-09-10,59.75749969,60.5,59.72900009,60.29999924,25202000,60.08411026,0,0
GOOG,2019-09-11,60.17050171,61.13000107,60.11000061,61.00849915,26140000,60.79007339,0,0
GOOG,2019-09-12,61.21500015,62.0929985,61.15100098,61.71250153,34518000,61.49155807,0,0
GOOG,2019-09-13,61.56750107,62.04399872,61.3504982,61.97800064,26028000,61.75610352,0,0
GOOG,2019-09-16,61.47600174,61.97800064,61.2804985,61.56499863,21066000,61.3445816,0,0
GOOG,2019-09-17,61.52000046,61.75,61.18450165,61.45750046,19102000,61.23746872,0,0
GOOG,2019-09-18,61.37549973,61.7804985,60.82649994,61.62049866,22702000,61.39988327,0,0
GOOG,2019-09-19,61.60300064,62.22200012,61.60100174,61.9355011,19920000,61.71375656,0,0
GOOG,2019-09-20,61.65599823,62.16600037,61.15399933,61.49649811,45400000,61.27632523,0,0
GOOG,2019-09-23,61.29999924,61.95449829,61.20849991,61.70149994,21248000,61.48059464,0,0
GOOG,2019-09-24,62,62.3370018,60.5340004,60.93799973,31664000,60.71982574,0,0
GOOG,2019-09-25,60.79100037,62.41500092,60.50450134,62.32600021,29060000,62.1028595,0,0
GOOG,2019-09-26,62.09799957,62.25,61.61339951,62.06949997,30760000,61.84727859,0,0
GOOG,2019-09-27,62.15050125,62.20100021,60.72249985,61.25450134,27078000,61.0351944,0,0
GOOG,2019-09-30,61.04850006,61.29999924,60.61500168,60.95000076,28082000,60.73178482,0,0
GOOG,2019-10-01,60.95000076,61.56150055,60.17900085,60.25500107,25470000,60.03927231,0,0
GOOG,2019-10-02,59.84899902,59.84899902,58.5644989,58.83150101,32302000,58.62086868,0,0
GOOG,2019-10-03,59,59.45299911,58.12149811,59.39149857,32424000,59.17885971,0,0
GOOG,2019-10-04,59.5945015,60.5719986,59.45849991,60.45000076,23248000,60.23357773,0,0
GOOG,2019-10-07,60.22000122,60.91019821,60.1875,60.38399887,16858000,60.16780853,0,0
GOOG,2019-10-08,59.87950134,60.30400085,59.45050049,59.45650101,20786000,59.24363327,0,0
GOOG,2019-10-09,59.96749878,60.41749954,59.88150024,60.1155014,17354000,59.90027237,0,0
GOOG,2019-10-10,59.92900085,60.75,59.86700058,60.43349838,16932000,60.21713257,0,0
GOOG,2019-10-11,61.11050034,61.41949844,60.68700027,60.77249908,25454000,60.5549202,0,0
GOOG,2019-10-14,60.61700058,61.31650162,60.58800125,60.85699844,17350000,60.63911819,0,0
GOOG,2019-10-15,61.02000046,62.36650085,61.02000046,62.15050125,27634000,61.92798996,0,0
GOOG,2019-10-16,62.05849838,62.73699951,61.92250061,62.18199921,21892000,61.95937347,0,0
GOOG,2019-10-17,62.54650116,63.16624832,62.49700165,62.6534996,19048000,62.42918777,0,0
GOOG,2019-10-18,62.67300034,62.94449997,62.05400085,62.2745018,27056000,62.05154419,0,0
GOOG,2019-10-21,62.61299896,62.73144913,62.02999878,62.30749893,20544000,62.08442307,0,0
GOOG,2019-10-22,62.39250183,62.52999878,62.06900024,62.13999939,20476000,61.91752243,0,0
GOOG,2019-10-23,62.11800003,62.99449921,62.11800003,62.95650101,18230000,62.73110199,0,0
GOOG,2019-10-24,63.04499817,63.20000076,62.68574905,63.04949951,20562000,62.8237648,0,0
GOOG,2019-10-25,62.55149841,63.47999954,62.50049973,63.25650024,24262000,63.0300293,0,0
GOOG,2019-10-28,63.77249908,64.96549988,63.6269989,64.5,52264000,64.26907349,0,0
GOOG,2019-10-29,63.81150055,64.07949829,62.86059952,63.13100052,37728000,62.90497589,0,0
GOOG,2019-10-30,62.64849854,63.4679985,62.59999847,63.0644989,28178000,62.8387146,0,0
GOOG,2019-10-31,63.06399918,63.38349915,62.54214859,63.00550079,29114000,62.77992249,0,0
GOOG,2019-11-01,63.25,63.73099899,63.02500153,63.68700027,33402000,63.45898438,0,0
GOOG,2019-11-04,63.82249832,64.70649719,63.81774902,64.5684967,30020000,64.33732605,0,0
GOOG,2019-11-05,64.64450073,64.94650269,64.56144714,64.60150146,25654000,64.37020874,0,0
GOOG,2019-11-06,64.47299957,64.68650055,64.125,64.58999634,23060000,64.35874939,0,0
GOOG,2019-11-07,64.71399689,66.18699646,64.71224976,65.44300079,40600000,65.20869446,0,0
GOOG,2019-11-08,65.26399994,65.90000153,65.21824646,65.5684967,25028000,65.33374786,0,0
GOOG,2019-11-11,65.15899658,65.32125092,64.87049866,64.95950317,20238000,64.72692871,0,0
GOOG,2019-11-12,65,65.5,64.78849792,64.94000244,21718000,64.70750427,0,0
GOOG,2019-11-13,64.70349884,65.21499634,64.67549896,64.90000153,16534000,64.66764832,0,0
GOOG,2019-11-14,64.875,65.84999847,64.78250122,65.57299805,23870000,65.33823395,0,0
GOOG,2019-11-15,65.9469986,66.7440033,65.71399689,66.74349976,35652000,66.50453949,0,0
GOOG,2019-11-18,66.61100006,66.77645111,65.875,66.03500366,29748000,65.79858398,0,0
GOOG,2019-11-19,66.38500214,66.38500214,65.63999939,65.77300262,25384000,65.53752136,0,0
GOOG,2019-11-20,65.58699799,65.75,64.55750275,65.15249634,26172000,64.91923523,0,0
GOOG,2019-11-21,65.0739975,65.62950134,64.65000153,65.06749725,19910000,64.83454132,0,0
GOOG,2019-11-22,65.28099823,65.43650055,64.57050323,64.76699829,27714000,64.53512573,0,0
GOOG,2019-11-25,64.95899963,65.56549835,64.90650177,65.33450317,20724000,65.10059357,0,0
GOOG,2019-11-26,65.49299622,65.73999786,65.25450134,65.67749786,21394000,65.44235992,0,0
GOOG,2019-11-27,65.75,65.91799927,65.48149872,65.64949799,19912000,65.41445923,0,0
GOOG,2019-11-29,65.35600281,65.51024628,65.19850159,65.2480011,11740000,65.01439667,0,0
GOOG,2019-12-02,65.05000305,65.29149628,64.05000305,64.4960022,30218000,64.26509094,0,0
GOOG,2019-12-03,63.97850037,64.92304993,63.95000076,64.76399994,22876000,64.53212738,0,0
GOOG,2019-12-04,65.35050201,66.29000092,65.24349976,66.02700043,30750000,65.79061127,0,0
GOOG,2019-12-05,66.40000153,66.46790314,65.8219986,66.40650177,24254000,66.16874695,0,0
GOOG,2019-12-06,66.67199707,67.19999695,66.67199707,67.03099823,26296000,66.791008,0,0
GOOG,2019-12-09,66.90200043,67.97250366,66.89199829,67.1780014,27086000,66.93749237,0,0
GOOG,2019-12-10,67.07499695,67.49874878,66.80200195,67.23300171,21882000,66.99228668,0,0
GOOG,2019-12-11,67.54199982,67.55999756,67.13349915,67.25099945,17008000,67.01023102,0,0
GOOG,2019-12-12,67.29699707,67.78874969,67.02500153,67.5134964,25620000,67.27178955,0,0
GOOG,2019-12-13,67.39749908,67.65464783,67.1934967,67.39150238,30992000,67.15023041,0,0
GOOG,2019-12-16,67.82499695,68.23400116,67.63349915,68.0585022,27946000,67.81483459,0,0
GOOG,2019-12-17,68.14450073,68.25,67.56614685,67.7559967,37080000,67.51341248,0,0
GOOG,2019-12-18,67.83000183,68.02349854,67.55000305,67.6309967,30452000,67.38886261,0,0
GOOG,2019-12-19,67.59100342,67.90499878,67.44924927,67.80200195,29398000,67.55925751,0,0
GOOG,2019-12-20,68.16750336,68.18199921,67.44999695,67.47949982,66300000,67.23791504,0,0
GOOG,2019-12-23,67.79350281,67.98999786,67.32550049,67.44200134,17662000,67.20053864,0,0
GOOG,2019-12-24,67.42500305,67.51300049,67.13899994,67.1780014,6950000,66.93749237,0,0
GOOG,2019-12-26,67.3085022,68.06635284,67.22350311,68.01999664,13350000,67.776474,0,0
GOOG,2019-12-27,68.14949799,68.22650146,67.46549988,67.59449768,20768000,67.35249329,0,0
GOOG,2019-12-30,67.5,67.65000153,66.7009964,66.80699921,21018000,66.56781006,0,0
GOOG,2019-12-31,66.50550079,66.90000153,66.45424652,66.85099792,19236000,66.61165619,0,0
GOOG,2020-01-02,67.07749939,68.40699768,67.07749939,68.36849976,28132000,68.12372589,0,0
GOOG,2020-01-03,67.39299774,68.625,67.27719879,68.03299713,23728000,67.78942108,0,0
GOOG,2020-01-06,67.5,69.82499695,67.5,69.71050262,34646000,69.46092224,0,0
GOOG,2020-01-07,69.89700317,70.14949799,69.51899719,69.66699982,30054000,69.41757965,0,0
GOOG,2020-01-08,69.60399628,70.57900238,69.54199982,70.21600342,30560000,69.96461487,0,0
GOOG,2020-01-09,71.02850342,71.36650085,70.5134964,70.99150085,30018000,70.73732758,0,0
GOOG,2020-01-10,71.37799835,71.74645233,70.91750336,71.4865036,36414000,71.23056793,0,0
GOOG,2020-01-13,71.8065033,72.02600098,71.3010025,71.96150208,33046000,71.70386505,0,0
GOOG,2020-01-14,71.95050049,72.08999634,71.41850281,71.54399872,31178000,71.28785706,0,0
GOOG,2020-01-15,71.51049805,72.06974792,71.51049805,71.95999908,25654000,71.70236206,0,0
GOOG,2020-01-16,72.37200165,72.59950256,72.04599762,72.58499908,23474000,72.32512665,0,0
GOOG,2020-01-17,73.14550018,74.06475067,72.91100311,74.01950073,47924000,73.75449371,0,0
GOOG,2020-01-21,73.95600128,74.59249878,73.55999756,74.22000122,40734000,73.95427704,0,0
GOOG,2020-01-22,74.55000305,75.16069794,74.24649811,74.29750061,32216000,74.03150177,0,0
GOOG,2020-01-23,74.38200378,74.77600098,74.10500336,74.33249664,27024000,74.0663681,0,0
GOOG,2020-01-24,74.67949677,74.77474976,73.26249695,73.33550262,35692000,73.07294464,0,0
GOOG,2020-01-27,71.55000305,71.90350342,71.05999756,71.69499969,35104000,71.43831635,0,0
GOOG,2020-01-28,72.15000153,72.80000305,71.62349701,72.62799835,31548000,72.36798096,0,0
GOOG,2020-01-29,72.94000244,73.27149963,72.33699799,72.9315033,21554000,72.67038727,0,0
GOOG,2020-01-30,71.9980011,72.86399841,71.81999969,72.79199982,26788000,72.53138733,0,0
GOOG,2020-01-31,73.44499969,73.50650024,71.42649841,71.71150208,48344000,71.45475769,0,0
GOOG,2020-02-03,73.09999847,74.5,72.94950104,74.29699707,60736000,74.03099823,0,0
GOOG,2020-02-04,72.85350037,73.47499847,71.31500244,72.35350037,78660000,72.09445953,0,0
GOOG,2020-02-05,73.1210022,73.19200134,71.52799988,72.41149902,39724000,72.1522522,0,0
GOOG,2020-02-06,72.51650238,74.09999847,72.47850037,73.81150055,33588000,73.54724121,0,0
GOOG,2020-02-07,73.36499786,74.29199982,73.31749725,73.96150208,23446000,73.69670105,0,0
GOOG,2020-02-10,73.71600342,75.47499847,73.71600342,75.43399811,28398000,75.1639328,0,0
GOOG,2020-02-11,75.59049988,76.48149872,75.2818985,75.4394989,26892000,75.16941071,0,0
GOOG,2020-02-12,75.72399902,76.03475189,75.40550232,75.91349792,23352000,75.64170837,0,0
GOOG,2020-02-13,75.6344986,76.35900116,75.23000336,75.73300171,18590000,75.46186066,0,0
GOOG,2020-02-14,75.77999878,76.03700256,75.36699677,76.03700256,23956000,75.76477814,0,0
GOOG,2020-02-18,75.75,76.58149719,75.62950134,75.98349762,22414000,75.71146393,0,0
GOOG,2020-02-19,76.25350189,76.6053009,76.06999969,76.33450317,18986000,76.06121063,0,0
GOOG,2020-02-20,76.09999847,76.48200226,75.34100342,75.90750122,21932000,75.63573456,0,0
GOOG,2020-02-21,75.40149689,75.61074829,74.02200317,74.25550079,34634000,73.98964691,0,0
GOOG,2020-02-24,71.30549622,71.84850311,70.56950378,71.07949829,57342000,70.82501221,0,0
GOOG,2020-02-25,71.65000153,71.90699768,69.12000275,69.42250061,49566000,69.1739502,0,0
GOOG,2020-02-26,69.80699921,70.78500366,68.94999695,69.65899658,44048000,69.40960693,0,0
GOOG,2020-02-27,68.10299683,68.58519745,65.85849762,65.90450287,59566000,65.66854858,0,0
GOOG,2020-02-28,63.875,67.05699921,63.54999924,66.96649933,75782000,66.72674561,0,0
GOOG,2020-03-02,67.58049774,69.54350281,66.34075165,69.45549774,48630000,69.20683289,0,0
GOOG,2020-03-03,69.97100067,70.50749969,66.59999847,67.06950378,48046000,66.82937622,0,0
GOOG,2020-03-04,67.96150208,69.40450287,67.15550232,69.3259964,38266000,69.07779694,0,0
GOOG,2020-03-05,67.51000214,67.94550323,65.25499725,65.95200348,51226000,65.71588135,0,0
GOOG,2020-03-06,63.85300064,65.31099701,63.05250168,64.92050171,53212000,64.6880722,0,0
GOOG,2020-03-09,60.26499939,62.73799896,60,60.77799988,67308000,60.5603981,0,0
GOOG,2020-03-10,63,64.05750275,60.93849945,64.01950073,52228000,63.79029465,0,0
GOOG,2020-03-11,62.48500061,63.04800034,59.80350113,60.77050018,52170000,60.55292892,0,0
GOOG,2020-03-12,56.29999924,59.69350052,55.66500092,55.74549866,84534000,55.54592133,0,0
GOOG,2020-03-13,58.95000076,60.98799896,55.85715103,60.98649979,74002000,60.76815414,0,0
GOOG,2020-03-16,54.79999924,57.61334991,53.72200012,54.21649933,85048000,54.02239227,0,0
GOOG,2020-03-17,54.6554985,56.54299927,52.80049896,55.99000168,77230000,55.78954315,0,0
GOOG,2020-03-18,52.82550049,55.32500076,51.86399841,54.84000015,84668000,54.64365768,0,0
GOOG,2020-03-19,54.65250015,57.89849854,53.00540161,55.76449966,73022000,55.56484985,0,0
GOOG,2020-03-20,56.7859993,57.19950104,53.2745018,53.61600113,72036000,53.42404556,0,0
GOOG,2020-03-23,53.06600189,53.56600189,50.67679977,52.83100128,80882000,52.64185333,0,0
GOOG,2020-03-24,55.18849945,56.75,54.53099823,56.72299957,66890000,56.51991653,0,0
GOOG,2020-03-25,56.32350159,57.44499969,54.30049896,55.12450027,81630000,54.9271431,0,0
